instance_sn,role,app_name,cpu_request,cpu_limit,gpu_request,gpu_limit,rdma_request,rdma_limit,memory_request,memory_limit,disk_request,disk_limit,max_instance_per_node,creation_time,scheduled_time,deletion_time
instance_3296,HN,app_2,8,8,1,1,25,25,32.0,32.0,170.0,200.0,4,,,550798.0
instance_3297,HN,app_14,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,,,550806.0
instance_3298,HN,app_16,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,,,550805.0
instance_3299,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,550805.0
instance_3300,HN,app_53,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,,,550744.0
instance_3301,HN,app_62,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,,,550725.0
instance_3302,HN,app_54,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,,,550865.0
instance_3303,HN,app_37,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,,,550892.0
instance_3304,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,,,551525.0
instance_3305,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,,,551525.0
instance_3306,CN,app_23,64,64,0,0,1,1,480.0,480.0,512.0,640.0,-1,,,552649.0
instance_3307,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,,,554221.0
instance_3308,CN,app_11,64,64,0,0,1,1,400.0,400.0,240.0,300.0,2,,,554790.0
instance_3309,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,,,558453.0
instance_3310,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,,,558895.0
instance_3311,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,559950.0
instance_3312,HN,app_106,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,,,561023.0
instance_3313,HN,app_107,12,12,1,1,25,25,40.0,40.0,160.0,200.0,2,,,560973.0
instance_3314,HN,app_108,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,561020.0
instance_3315,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,565364.0
instance_3316,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,565567.0
instance_3317,CN,app_23,64,64,0,0,1,1,480.0,480.0,512.0,640.0,-1,,,567356.0
instance_3318,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,569387.0
instance_3319,CN,app_25,64,64,0,0,1,1,256.0,256.0,544.0,640.0,-1,,,569464.0
instance_3320,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,570050.0
instance_3321,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,570050.0
instance_3322,CN,app_109,64,64,0,0,1,1,500.0,500.0,383.0,450.0,-1,,,571028.0
instance_3323,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,573254.0
instance_3324,HN,app_64,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,,,574574.0
instance_3325,HN,app_53,8,8,1,1,25,25,40.0,40.0,80.0,100.0,2,,,574566.0
instance_3326,HN,app_57,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,574666.0
instance_3327,HN,app_41,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,,,574705.0
instance_3328,HN,app_41,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,,,574699.0
instance_3329,HN,app_41,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,,,574699.0
instance_3330,HN,app_41,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,,,574705.0
instance_3331,HN,app_57,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,574676.0
instance_3332,HN,app_96,16,16,1,1,51,51,64.0,64.0,160.0,200.0,-1,,,574811.0
instance_3333,HN,app_0,12,12,1,1,25,25,120.0,120.0,640.0,800.0,8,,,574944.0
instance_3334,HN,app_0,12,12,1,1,25,25,120.0,120.0,640.0,800.0,8,,,574985.0
instance_3335,HN,app_0,12,12,1,1,25,25,120.0,120.0,640.0,800.0,8,,,574938.0
instance_3336,CN,app_76,96,96,0,0,51,51,750.0,750.0,850.0,1000.0,-1,,,575607.0
instance_3337,CN,app_44,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,,,577739.0
instance_3338,CN,app_90,96,96,0,0,1,1,600.0,600.0,240.0,300.0,-1,,,578422.0
instance_3339,CN,app_27,64,64,0,0,1,1,320.0,320.0,384.0,480.0,-1,,,578676.0
instance_3340,CN,app_26,48,48,0,0,1,1,300.0,300.0,384.0,480.0,-1,,,582124.0
instance_3341,CN,app_26,48,48,0,0,1,1,300.0,300.0,384.0,480.0,-1,,,592678.0
instance_3342,CN,app_39,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,,,597327.0
instance_3343,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,,,598107.0
instance_3344,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,598653.0
instance_3345,CN,app_44,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,,,601708.0
instance_3346,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,
instance_3347,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,603859.0
instance_3348,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,604383.0
instance_3349,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,604772.0
instance_3350,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,604878.0
instance_3351,CN,app_89,64,64,0,0,1,1,320.0,320.0,240.0,300.0,-1,,,604930.0
instance_3352,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,605753.0
instance_3353,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,605835.0
instance_3354,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,605883.0
instance_3355,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,,,605995.0
instance_3356,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,,,606421.0
instance_3357,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,606499.0
instance_3358,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,606499.0
instance_3359,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,607367.0
instance_3360,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3361,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3362,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3363,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3364,CN,app_30,48,48,0,0,1,1,240.0,240.0,384.0,480.0,-1,,,
instance_3365,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3366,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,,,
instance_3367,CN,app_18,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,612411.0
instance_3368,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3369,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,,,612426.0
instance_3370,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3371,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3372,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,
instance_3373,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,
instance_3374,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,
instance_3375,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,,,614019.0
instance_3376,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,,,
instance_3377,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,614463.0
instance_3378,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,
instance_3379,CN,app_22,64,64,0,0,1,1,320.0,320.0,512.0,640.0,-1,,,
instance_3380,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,,,
instance_3381,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,615375.0
instance_3382,CN,app_91,48,48,0,0,10,10,240.0,240.0,680.0,800.0,-1,,,617534.0
instance_3383,CN,app_23,64,64,0,0,1,1,480.0,480.0,512.0,640.0,-1,,,
instance_3384,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,619731.0
instance_3385,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3386,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,619725.0
instance_3387,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,,,
instance_3388,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,620148.0
instance_3389,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3390,CN,app_22,64,64,0,0,1,1,320.0,320.0,512.0,640.0,-1,,,621239.0
instance_3391,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,,,622109.0
instance_3392,CN,app_62,48,48,0,0,1,1,240.0,240.0,400.0,500.0,-1,,,653774.0
instance_3393,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,653804.0
instance_3394,CN,app_99,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,654656.0
instance_3395,CN,app_99,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,
instance_3396,CN,app_22,64,64,0,0,1,1,320.0,320.0,512.0,640.0,2,,,658356.0
instance_3397,CN,app_48,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,,,659461.0
instance_3398,CN,app_23,64,64,0,0,1,1,480.0,480.0,512.0,640.0,-1,,,665386.0
instance_3399,CN,app_48,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,,,666007.0
instance_3400,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,,,669117.0
instance_3401,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,
instance_3402,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,
instance_3403,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,
instance_3404,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,691999.0
instance_3405,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,692089.0
instance_3406,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,,,692311.0
instance_3407,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,,,692287.0
instance_3408,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,
instance_3409,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,,,692714.0
instance_3410,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,,,692897.0
instance_3411,CN,app_23,64,64,0,0,1,1,480.0,480.0,512.0,640.0,-1,,,
instance_3412,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3413,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,,,694324.0
instance_3414,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,
instance_3415,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,694712.0
instance_3416,CN,app_64,48,48,0,0,1,1,240.0,240.0,255.0,300.0,2,,,694822.0
instance_3417,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,695077.0
instance_3418,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,695464.0
instance_3419,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,
instance_3420,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3421,CN,app_107,96,96,0,0,1,1,600.0,600.0,255.0,300.0,-1,,,
instance_3422,CN,app_42,192,192,0,0,51,51,937.5,937.5,510.0,600.0,-1,,,
instance_3423,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,
instance_3424,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,
instance_3425,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,,,706096.0
instance_3426,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,,,707585.0
instance_3427,CN,app_53,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,707633.0
instance_3428,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,,,707833.0
instance_3429,CN,app_57,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,
instance_3430,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,,,709593.0
instance_3431,HN,app_21,8,8,1,1,75,75,16.0,16.0,255.0,300.0,4,,,
instance_3432,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,710566.0
instance_3433,CN,app_22,64,64,0,0,1,1,320.0,320.0,512.0,640.0,-1,,,710636.0
instance_3434,CN,app_101,64,64,0,0,1,1,420.0,420.0,255.0,300.0,-1,,,
instance_3435,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,
instance_3436,HN,app_82,8,8,1,1,25,25,40.0,40.0,160.0,200.0,2,,,
instance_3437,CN,app_31,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,,,
instance_3438,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,,,
instance_3439,HN,app_57,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,
instance_3440,HN,app_57,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,,,
instance_3441,HN,app_19,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,,,
instance_3442,CN,app_24,64,64,0,0,1,1,400.0,400.0,512.0,640.0,-1,,,767298.0
instance_3443,CN,app_110,64,64,0,0,1,1,640.0,640.0,255.0,300.0,-1,,,767314.0
instance_3444,CN,app_110,64,64,0,0,1,1,640.0,640.0,255.0,300.0,-1,,,767314.0
instance_3445,CN,app_110,64,64,0,0,1,1,640.0,640.0,255.0,300.0,-1,,,767314.0
instance_3446,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767473.0
instance_3447,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,767473.0
instance_3448,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767473.0
instance_3449,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767473.0
instance_3450,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767473.0
instance_3451,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767473.0
instance_3452,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,767857.0
instance_3453,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767857.0
instance_3454,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767857.0
instance_3455,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767857.0
instance_3456,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,767857.0
instance_3457,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767857.0
instance_3458,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,767857.0
instance_3459,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767857.0
instance_3460,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,767840.0
instance_3461,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,768234.0
instance_3462,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,768234.0
instance_3463,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,768221.0
instance_3464,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,768234.0
instance_3465,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,768234.0
instance_3466,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,,,771269.0
instance_3467,HN,app_12,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,
instance_3468,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,
instance_3469,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,,,
instance_3470,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,,,
instance_3471,HN,app_22,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,
instance_3472,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3473,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,,,
instance_3474,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3475,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,,,
instance_3476,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,,,
instance_3477,HN,app_13,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,
instance_3478,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,784467.0
instance_3479,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,
instance_3480,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,,,
instance_3481,HN,app_69,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,,,
instance_3482,CN,app_64,48,48,0,0,1,1,240.0,240.0,255.0,300.0,2,,,
instance_3483,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,788441.0
instance_3484,HN,app_37,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,,,
instance_3485,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,
instance_3486,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,,,
instance_3487,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,,,791805.0
instance_3488,CN,app_26,48,48,0,0,1,1,300.0,300.0,384.0,480.0,-1,,,
instance_3489,CN,app_22,64,64,0,0,1,1,320.0,320.0,512.0,640.0,-1,,,
instance_3490,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,
instance_3491,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,,,
instance_3492,CN,app_46,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,,,
instance_3493,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3494,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,796240.0
instance_3495,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,,,
instance_3496,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3497,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,,,797105.0
instance_3498,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,,,
instance_3499,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,797485.0
instance_3500,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,797564.0
instance_3501,CN,app_13,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,,,
instance_3502,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,,,
instance_3503,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,803994.0
instance_3504,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,804663.0
instance_3505,CN,app_21,96,96,0,0,1,1,480.0,480.0,320.0,400.0,-1,,,804633.0
instance_3506,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,805342.0
instance_3507,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,,,805376.0
instance_3508,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,805643.0
instance_3509,CN,app_68,48,48,0,0,1,1,400.0,400.0,240.0,300.0,2,,,805741.0
instance_3510,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,,,806210.0
instance_3511,CN,app_46,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,807257.0
instance_3512,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,,,
instance_3513,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,812182.0
instance_3514,CN,app_106,48,48,0,0,1,1,240.0,240.0,384.0,480.0,-1,,,812635.0
instance_3515,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,816793.0
instance_3516,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,817857.0
instance_3517,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,817857.0
instance_3518,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,817857.0
instance_3519,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,817857.0
instance_3520,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,817868.0
instance_3521,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,817857.0
instance_3522,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,817868.0
instance_3523,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,817868.0
instance_3524,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,,,817868.0
instance_3525,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,817868.0
instance_3526,CN,app_93,64,64,0,0,1,1,320.0,320.0,320.0,400.0,-1,,,817868.0
instance_3527,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,821056.0
instance_3528,HN,app_16,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,,,822856.0
instance_3529,HN,app_61,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,,,822828.0
instance_3530,HN,app_18,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,,,822893.0
instance_3531,HN,app_18,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,,,822974.0
instance_3532,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,824419.0
instance_3533,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,,,825497.0
instance_3534,CN,app_23,64,64,0,0,1,1,480.0,480.0,512.0,640.0,-1,,,828505.0
instance_3535,HN,app_22,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,829733.0
instance_3536,HN,app_22,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,829733.0
instance_3537,HN,app_100,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,,,829893.0
instance_3538,HN,app_0,12,12,1,1,25,25,120.0,120.0,640.0,800.0,8,,,829980.0
instance_3539,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,,,830135.0
instance_3540,HN,app_75,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,830158.0
instance_3541,HN,app_93,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,,,830322.0
instance_3542,HN,app_19,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,,,830483.0
instance_3543,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,830747.0
instance_3544,CN,app_108,72,72,0,0,1,1,240.0,240.0,384.0,480.0,-1,,,831646.0
instance_3545,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,,,834111.0
instance_3546,HN,app_2,8,8,1,1,25,25,32.0,32.0,170.0,200.0,4,,,836466.0
instance_3547,HN,app_87,8,8,1,1,50,50,40.0,40.0,170.0,200.0,2,,,836450.0
instance_3548,HN,app_87,8,8,1,1,50,50,40.0,40.0,170.0,200.0,2,,,836466.0
instance_3549,HN,app_52,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,,,836462.0
instance_3550,HN,app_42,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,,,836711.0
instance_3551,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,,,836828.0
instance_3552,HN,app_75,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,,,837031.0
instance_3553,HN,app_111,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,,,
instance_3554,CN,app_21,96,96,0,0,1,1,480.0,480.0,320.0,400.0,-1,,,839542.0
instance_3555,CN,app_9,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,,,840677.0
instance_3556,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,
instance_3557,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,
instance_3558,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,,,
instance_3559,CN,app_28,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,,,841779.0
instance_3560,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,,,841883.0
instance_3561,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,,,842592.0
instance_3562,CN,app_32,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,,,842619.0
instance_3563,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,,,842794.0
instance_3564,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3565,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3566,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3567,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,,,
instance_3568,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,,,843801.0
instance_3569,CN,app_19,64,64,0,0,1,1,320.0,320.0,240.0,300.0,-1,,,844380.0
instance_3570,HN,app_16,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,,,
instance_3571,HN,app_52,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,,,
instance_3572,HN,app_2,8,8,1,1,25,25,32.0,32.0,160.0,200.0,4,,,
instance_3573,CN,app_38,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,,,847848.0
instance_3574,CN,app_44,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,,,848077.0
instance_3575,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,,,848149.0
instance_3576,CN,app_18,64,64,0,0,1,1,320.0,320.0,240.0,300.0,-1,,,849402.0
instance_3577,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,,,
