name,cpu_milli,memory_mib,num_gpu,gpu_milli
openb-pod-2585,12500,57344,0,0
openb-pod-2586,12500,57344,0,0
openb-pod-2587,32000,49152,0,0
openb-pod-2588,12500,57344,0,0
openb-pod-2589,11400,48128,1,1000
openb-pod-2590,4000,15258,1,160
openb-pod-2591,11900,77824,1,1000
openb-pod-2592,11400,48128,1,1000
openb-pod-2593,32000,49152,0,0
openb-pod-2594,32000,49152,0,0
openb-pod-2595,32000,49152,0,0
openb-pod-2596,18708,64512,1,1000
openb-pod-2597,12500,57344,0,0
openb-pod-2598,4000,30517,1,320
openb-pod-2599,8000,30517,1,320
openb-pod-2600,15700,58368,1,1000
openb-pod-2601,15700,58368,1,1000
openb-pod-2602,4000,30517,1,320
openb-pod-2603,4152,10600,1,810
openb-pod-2604,8000,30517,1,470
openb-pod-2605,11908,47104,1,650
openb-pod-2606,8000,32768,1,1000
openb-pod-2607,18708,64512,1,1000
openb-pod-2608,11400,57344,0,0
openb-pod-2609,15400,51200,0,0
openb-pod-2610,11400,48128,1,1000
openb-pod-2611,4000,30517,1,320
openb-pod-2612,4000,30517,1,320
openb-pod-2613,11908,47104,1,470
openb-pod-2614,12500,57344,0,0
openb-pod-2615,11900,77824,1,1000
openb-pod-2616,11400,48128,1,1000
openb-pod-2617,4000,31250,1,1000
openb-pod-2618,11908,47104,1,650
openb-pod-2619,12000,24576,1,1000
openb-pod-2620,11908,47104,1,1000
openb-pod-2621,11400,48128,1,1000
openb-pod-2622,4000,30517,1,320
openb-pod-2623,11908,47104,1,1000
openb-pod-2624,12500,57344,0,0
openb-pod-2625,12500,57344,0,0
openb-pod-2626,1000,6144,1,1000
openb-pod-2627,4152,10600,1,810
openb-pod-2628,11400,48128,1,1000
openb-pod-2629,11300,37888,1,1000
openb-pod-2630,6000,6144,1,460
openb-pod-2631,6000,6144,1,460
openb-pod-2632,4000,15258,1,160
openb-pod-2633,4000,15258,1,160
openb-pod-2634,4152,10600,1,370
openb-pod-2635,11900,77824,1,1000
openb-pod-2636,11908,47104,1,470
openb-pod-2637,12500,57344,0,0
openb-pod-2638,12500,57344,0,0
openb-pod-2639,4000,24576,1,1000
openb-pod-2640,4000,30517,1,320
openb-pod-2641,4000,30517,1,320
openb-pod-2642,11908,47104,1,650
openb-pod-2643,15700,58368,1,1000
openb-pod-2644,12500,57344,0,0
openb-pod-2645,12500,57344,0,0
openb-pod-2646,11908,47104,1,470
openb-pod-2647,16500,51200,0,0
openb-pod-2648,16500,51200,0,0
openb-pod-2649,16500,51200,0,0
openb-pod-2650,12500,57344,0,0
openb-pod-2651,4000,24576,1,1000
openb-pod-2652,15400,51200,0,0
openb-pod-2653,18708,64512,1,1000
openb-pod-2654,12500,57344,0,0
openb-pod-2655,12500,57344,0,0
openb-pod-2656,32000,49152,0,0
openb-pod-2657,11900,77824,1,1000
openb-pod-2658,32000,49152,0,0
openb-pod-2659,15700,58368,1,1000
openb-pod-2660,32000,49152,0,0
openb-pod-2661,1000,6144,1,1000
openb-pod-2662,15400,51200,0,0
openb-pod-2663,8200,33792,1,1000
openb-pod-2664,11400,48128,1,1000
openb-pod-2665,11400,48128,1,1000
openb-pod-2666,11400,48128,1,1000
openb-pod-2667,8000,30517,1,470
openb-pod-2668,11400,48128,1,1000
openb-pod-2669,11400,48128,1,1000
openb-pod-2670,15700,58368,1,1000
openb-pod-2671,8000,30517,1,470
openb-pod-2672,11400,48128,1,1000
openb-pod-2673,11400,48128,1,1000
openb-pod-2674,15700,58368,1,1000
openb-pod-2675,11400,48128,1,1000
openb-pod-2676,11400,48128,1,1000
openb-pod-2677,12000,16384,1,1000
openb-pod-2678,11400,48128,1,1000
openb-pod-2679,4000,30517,1,320
openb-pod-2680,11400,48128,1,1000
openb-pod-2681,8000,16384,0,0
openb-pod-2682,8000,30517,0,0
openb-pod-2683,8000,30517,0,0
openb-pod-2684,8000,30517,0,0
openb-pod-2685,11400,48128,1,1000
openb-pod-2686,11400,48128,1,1000
openb-pod-2687,11400,48128,1,1000
openb-pod-2688,11400,48128,1,1000
openb-pod-2689,11400,48128,1,1000
openb-pod-2690,11400,48128,1,1000
openb-pod-2691,11400,48128,1,1000
openb-pod-2692,12000,16384,1,1000
openb-pod-2693,11400,48128,1,1000
openb-pod-2694,11400,48128,1,1000
openb-pod-2695,11400,48128,1,1000
openb-pod-2696,11400,48128,1,1000
openb-pod-2697,4000,15258,1,320
openb-pod-2698,15700,58368,1,1000
openb-pod-2699,11400,48128,1,1000
openb-pod-2700,32000,49152,0,0
openb-pod-2701,32000,49152,0,0
openb-pod-2702,32000,49152,0,0
openb-pod-2703,15700,58368,1,1000
openb-pod-2704,11400,48128,1,1000
openb-pod-2705,4152,10600,1,810
openb-pod-2706,11400,48128,1,1000
openb-pod-2707,4152,10600,1,370
openb-pod-2708,4000,22888,1,320
openb-pod-2709,16000,65536,1,1000
openb-pod-2710,6000,12288,1,460
openb-pod-2711,32000,32768,0,0
openb-pod-2712,8000,32768,1,1000
openb-pod-2713,6000,12288,1,460
openb-pod-2714,6000,12288,1,460
openb-pod-2715,11900,77824,1,1000
openb-pod-2716,12000,12288,1,1000
openb-pod-2717,8000,16384,1,1000
openb-pod-2718,4000,22888,1,220
openb-pod-2719,8000,30517,0,0
openb-pod-2720,12000,16384,1,1000
openb-pod-2721,4000,15258,1,320
openb-pod-2722,4152,10600,1,810
openb-pod-2723,4000,24576,1,1000
openb-pod-2724,4000,30517,1,320
openb-pod-2725,4000,30517,1,320
openb-pod-2726,32000,49152,0,0
openb-pod-2727,4000,30517,1,320
openb-pod-2728,11400,48128,1,1000
openb-pod-2729,15700,58368,1,1000
openb-pod-2730,4152,10600,1,810
openb-pod-2731,15700,58368,1,1000
openb-pod-2732,6000,22888,1,160
openb-pod-2733,15700,58368,1,1000
openb-pod-2734,32000,49152,0,0
openb-pod-2735,32000,49152,0,0
openb-pod-2736,11400,48128,1,1000
openb-pod-2737,11908,47104,1,470
openb-pod-2738,8000,30517,1,470
openb-pod-2739,11400,48128,1,1000
openb-pod-2740,4000,15258,1,320
openb-pod-2741,11400,48128,1,1000
openb-pod-2742,11900,77824,1,1000
openb-pod-2743,6000,6144,1,460
openb-pod-2744,8000,30517,1,470
openb-pod-2745,8000,30517,1,320
openb-pod-2746,8000,30517,1,470
openb-pod-2747,11900,77824,1,1000
openb-pod-2748,8200,33792,1,1000
openb-pod-2749,12000,16384,1,1000
openb-pod-2750,4000,15258,1,320
openb-pod-2751,18708,64512,1,1000
openb-pod-2752,4000,22888,1,480
openb-pod-2753,15700,58368,1,1000
openb-pod-2754,12000,24576,1,1000
openb-pod-2755,11900,77824,1,1000
openb-pod-2756,15700,58368,1,1000
openb-pod-2757,11900,77824,1,1000
openb-pod-2758,8000,30517,1,470
openb-pod-2759,4000,31250,1,1000
openb-pod-2760,18708,64512,1,1000
openb-pod-2761,12500,57344,0,0
openb-pod-2762,12500,57344,0,0
openb-pod-2763,6000,16384,1,460
openb-pod-2764,11908,47104,1,650
openb-pod-2765,4152,10600,1,810
openb-pod-2766,11908,47104,1,470
openb-pod-2767,11908,47104,1,470
openb-pod-2768,11908,47104,1,470
openb-pod-2769,15700,58368,1,1000
openb-pod-2770,15700,58368,1,1000
openb-pod-2771,11400,48128,1,1000
openb-pod-2772,11400,48128,1,1000
openb-pod-2773,11400,48128,1,1000
openb-pod-2774,4152,10600,1,810
openb-pod-2775,8000,30517,1,220
openb-pod-2776,11400,48128,1,1000
openb-pod-2777,11400,48128,1,1000
openb-pod-2778,11400,48128,1,1000
openb-pod-2779,4152,10600,1,810
openb-pod-2780,4152,10600,1,810
openb-pod-2781,11900,77824,1,1000
openb-pod-2782,11400,48128,1,1000
openb-pod-2783,8000,32768,1,1000
openb-pod-2784,15700,58368,1,1000
openb-pod-2785,11400,48128,1,1000
openb-pod-2786,15700,58368,1,1000
openb-pod-2787,8000,30517,1,470
openb-pod-2788,12000,24576,1,1000
openb-pod-2789,18708,64512,1,1000
openb-pod-2790,11400,48128,1,1000
openb-pod-2791,11400,48128,1,1000
openb-pod-2792,11400,48128,1,1000
openb-pod-2793,11400,48128,1,1000
openb-pod-2794,15700,58368,1,1000
openb-pod-2795,15700,58368,1,1000
openb-pod-2796,15700,58368,1,1000
openb-pod-2797,32000,49152,0,0
openb-pod-2798,15700,58368,1,1000
openb-pod-2799,11400,48128,1,1000
openb-pod-2800,11400,48128,1,1000
openb-pod-2801,11400,48128,1,1000
openb-pod-2802,15700,58368,1,1000
openb-pod-2803,8000,16384,1,1000
openb-pod-2804,11400,48128,1,1000
openb-pod-2805,11400,48128,1,1000
openb-pod-2806,15700,58368,1,1000
openb-pod-2807,12000,24576,1,1000
openb-pod-2808,4000,24576,1,1000
openb-pod-2809,11400,48128,1,1000
openb-pod-2810,11400,48128,1,1000
openb-pod-2811,11400,48128,1,1000
openb-pod-2812,12000,16384,1,1000
openb-pod-2813,4000,24576,1,1000
openb-pod-2814,11900,77824,1,1000
openb-pod-2815,15700,58368,1,1000
openb-pod-2816,11400,48128,1,1000
openb-pod-2817,11400,48128,1,1000
openb-pod-2818,11400,48128,1,1000
openb-pod-2819,11400,48128,1,1000
openb-pod-2820,11400,48128,1,1000
openb-pod-2821,11400,48128,1,1000
openb-pod-2822,11900,77824,1,1000
openb-pod-2823,15700,58368,1,1000
openb-pod-2824,15700,58368,1,1000
openb-pod-2825,15700,58368,1,1000
openb-pod-2826,4000,24576,1,1000
openb-pod-2827,11400,48128,1,1000
openb-pod-2828,11400,48128,1,1000
openb-pod-2829,11900,77824,1,1000
openb-pod-2830,15700,58368,1,1000
openb-pod-2831,15700,58368,1,1000
openb-pod-2832,8000,16384,1,1000
openb-pod-2833,4152,10600,1,550
openb-pod-2834,15700,58368,1,1000
openb-pod-2835,12000,24576,1,1000
openb-pod-2836,8000,32768,1,1000
openb-pod-2837,8000,32768,1,1000
openb-pod-2838,8000,32768,1,1000
openb-pod-2839,15700,58368,1,1000
openb-pod-2840,15700,58368,1,1000
openb-pod-2841,11400,48128,1,1000
openb-pod-2842,11400,48128,1,1000
openb-pod-2843,8000,30517,1,470
openb-pod-2844,18708,64512,1,1000
openb-pod-2845,11900,43008,1,1000
openb-pod-2846,11908,47104,1,470
openb-pod-2847,11400,48128,1,1000
openb-pod-2848,32000,49152,0,0
openb-pod-2849,32000,49152,0,0
openb-pod-2850,11400,48128,1,1000
openb-pod-2851,11400,48128,1,1000
openb-pod-2852,11900,77824,1,1000
openb-pod-2853,16000,32768,1,1000
openb-pod-2854,12000,16384,1,1000
openb-pod-2855,12000,24576,1,1000
openb-pod-2856,16000,32768,1,1000
openb-pod-2857,12000,47104,1,1000
openb-pod-2858,16000,32768,1,1000
openb-pod-2859,12000,32768,1,1000
openb-pod-2860,8000,30517,1,320
openb-pod-2861,8000,8192,0,0
openb-pod-2862,16000,32768,1,1000
openb-pod-2863,32200,132096,4,1000
openb-pod-2864,4000,22888,1,480
openb-pod-2865,4000,31250,1,1000
openb-pod-2866,4000,22888,1,320
openb-pod-2867,4000,24576,1,1000
openb-pod-2868,32000,49152,0,0
openb-pod-2869,32000,49152,0,0
openb-pod-2870,15700,58368,1,1000
openb-pod-2871,15700,58368,1,1000
openb-pod-2872,15700,58368,1,1000
openb-pod-2873,15700,58368,1,1000
openb-pod-2874,15700,58368,1,1000
openb-pod-2875,15700,58368,1,1000
openb-pod-2876,8000,30517,1,220
openb-pod-2877,8000,30517,1,220
openb-pod-2878,15700,58368,1,1000
openb-pod-2879,4000,22888,1,330
openb-pod-2880,4152,10600,1,550
openb-pod-2881,16000,32768,1,1000
openb-pod-2882,8000,30517,0,0
openb-pod-2883,8000,30517,0,0
openb-pod-2884,8000,30517,0,0
openb-pod-2885,4000,15258,1,320
openb-pod-2886,15700,58368,1,1000
openb-pod-2887,4000,22888,1,320
openb-pod-2888,12000,16384,1,1000
openb-pod-2889,15700,58368,1,1000
openb-pod-2890,4000,24576,1,1000
openb-pod-2891,4000,30517,1,220
openb-pod-2892,15700,58368,1,1000
openb-pod-2893,11400,48128,1,1000
openb-pod-2894,8000,30517,1,320
openb-pod-2895,11400,48128,1,1000
openb-pod-2896,4000,22888,1,320
openb-pod-2897,4000,22888,1,480
openb-pod-2898,4000,30517,1,320
openb-pod-2899,11400,48128,1,1000
openb-pod-2900,4000,22888,1,320
openb-pod-2901,4000,30517,1,230
openb-pod-2902,8000,30517,1,320
openb-pod-2903,32000,49152,0,0
openb-pod-2904,32000,49152,0,0
openb-pod-2905,16000,32768,1,1000
openb-pod-2906,32000,49152,0,0
openb-pod-2907,32000,49152,0,0
openb-pod-2908,32000,49152,0,0
openb-pod-2909,32000,49152,0,0
openb-pod-2910,32000,49152,0,0
openb-pod-2911,15700,58368,1,1000
openb-pod-2912,15700,58368,1,1000
openb-pod-2913,16000,32768,1,1000
openb-pod-2914,16000,16384,1,1000
openb-pod-2915,16000,32768,1,1000
openb-pod-2916,8000,61035,0,0
openb-pod-2917,6000,6144,1,460
openb-pod-2918,15700,58368,1,1000
openb-pod-2919,11400,48128,1,1000
openb-pod-2920,11400,48128,1,1000
openb-pod-2921,12000,32768,1,1000
openb-pod-2922,12000,24576,1,1000
openb-pod-2923,12000,15360,1,1000
openb-pod-2924,11400,48128,1,1000
openb-pod-2925,11400,48128,1,1000
openb-pod-2926,11400,48128,1,1000
openb-pod-2927,11400,48128,1,1000
openb-pod-2928,15700,58368,1,1000
openb-pod-2929,8000,30517,1,470
openb-pod-2930,11908,47104,1,470
openb-pod-2931,8200,33792,1,1000
openb-pod-2932,11400,48128,1,1000
openb-pod-2933,11400,48128,1,1000
openb-pod-2934,11400,48128,1,1000
openb-pod-2935,15700,58368,1,1000
openb-pod-2936,15700,58368,1,1000
openb-pod-2937,15700,58368,1,1000
openb-pod-2938,8200,33792,1,1000
openb-pod-2939,8000,30517,1,470
openb-pod-2940,8000,30517,1,470
openb-pod-2941,8000,30517,1,470
openb-pod-2942,15700,58368,1,1000
openb-pod-2943,15700,58368,1,1000
openb-pod-2944,15700,58368,1,1000
openb-pod-2945,15700,58368,1,1000
openb-pod-2946,15700,58368,1,1000
openb-pod-2947,32000,49152,0,0
openb-pod-2948,16000,32768,1,1000
openb-pod-2949,16000,32768,0,0
openb-pod-2950,32000,49152,0,0
openb-pod-2951,15700,58368,1,1000
openb-pod-2952,8000,30517,1,470
openb-pod-2953,18708,64512,1,1000
openb-pod-2954,18708,64512,1,1000
openb-pod-2955,15700,58368,1,1000
openb-pod-2956,12000,16384,1,1000
openb-pod-2957,16200,66560,2,1000
openb-pod-2958,11400,48128,1,1000
openb-pod-2959,15700,58368,1,1000
openb-pod-2960,15700,58368,1,1000
openb-pod-2961,11400,48128,1,1000
openb-pod-2962,11400,48128,1,1000
openb-pod-2963,8000,30517,1,470
openb-pod-2964,16200,66560,2,1000
openb-pod-2965,15700,58368,1,1000
openb-pod-2966,8000,30517,1,470
openb-pod-2967,8000,30517,1,470
openb-pod-2968,8000,30517,1,470
openb-pod-2969,15700,58368,1,1000
openb-pod-2970,16000,32768,1,1000
openb-pod-2971,8000,30517,1,470
openb-pod-2972,15700,58368,1,1000
openb-pod-2973,4000,22888,1,350
openb-pod-2974,11900,77824,1,1000
openb-pod-2975,11900,77824,1,1000
openb-pod-2976,16000,32768,1,1000
openb-pod-2977,6000,16384,1,460
openb-pod-2978,8000,30517,0,0
openb-pod-2979,8000,30517,0,0
openb-pod-2980,15700,58368,1,1000
openb-pod-2981,6000,6144,1,460
openb-pod-2982,32000,49152,0,0
openb-pod-2983,32000,49152,0,0
openb-pod-2984,15700,58368,1,1000
openb-pod-2985,16000,32768,1,1000
openb-pod-2986,15700,58368,1,1000
openb-pod-2987,32000,49152,0,0
openb-pod-2988,32000,49152,0,0
openb-pod-2989,32000,49152,0,0
openb-pod-2990,32000,49152,0,0
openb-pod-2991,32000,49152,0,0
openb-pod-2992,6000,8192,1,460
openb-pod-2993,4000,24576,1,1000
openb-pod-2994,15700,58368,1,1000
openb-pod-2995,16000,32768,1,1000
openb-pod-2996,4000,31250,1,1000
openb-pod-2997,16000,32768,1,1000
openb-pod-2998,15700,58368,1,1000
openb-pod-2999,11900,77824,1,1000
openb-pod-3000,12000,24576,1,1000
openb-pod-3001,8000,30517,1,650
openb-pod-3002,12000,24576,1,1000
openb-pod-3003,12000,24576,1,1000
openb-pod-3004,15700,58368,1,1000
openb-pod-3005,16000,65536,1,1000
openb-pod-3006,15700,58368,1,1000
openb-pod-3007,12000,15360,1,1000
openb-pod-3008,11900,77824,1,1000
openb-pod-3009,11900,77824,1,1000
openb-pod-3010,6000,6144,1,460
openb-pod-3011,32000,49152,0,0
openb-pod-3012,32000,49152,0,0
openb-pod-3013,11900,77824,1,1000
openb-pod-3014,16000,32768,0,0
openb-pod-3015,32000,49152,0,0
openb-pod-3016,8000,30517,0,0
openb-pod-3017,8000,30517,0,0
openb-pod-3018,8000,30517,0,0
openb-pod-3019,8000,30517,0,0
openb-pod-3020,8000,32768,1,1000
openb-pod-3021,15700,58368,1,1000
openb-pod-3022,12000,16384,1,1000
openb-pod-3023,12000,16384,1,1000
openb-pod-3024,8000,16384,1,1000
openb-pod-3025,11900,77824,1,1000
openb-pod-3026,4000,24576,1,1000
openb-pod-3027,7000,30000,1,1000
openb-pod-3028,15400,51200,0,0
openb-pod-3029,8000,32768,1,1000
openb-pod-3030,11908,47104,1,470
openb-pod-3031,11908,47104,1,470
openb-pod-3032,8000,30517,1,470
openb-pod-3033,18708,64512,1,1000
openb-pod-3034,15400,51200,0,0
openb-pod-3035,15400,51200,0,0
openb-pod-3036,15400,51200,0,0
openb-pod-3037,11908,47104,1,470
openb-pod-3038,18708,64512,1,1000
openb-pod-3039,11400,48128,1,1000
openb-pod-3040,11400,48128,1,1000
openb-pod-3041,12000,15360,1,1000
openb-pod-3042,11900,77824,1,1000
openb-pod-3043,8000,30517,1,650
openb-pod-3044,12000,24576,1,1000
openb-pod-3045,12000,47104,1,1000
openb-pod-3046,11400,48128,1,1000
openb-pod-3047,11400,48128,1,1000
openb-pod-3048,11400,48128,1,1000
openb-pod-3049,11400,48128,1,1000
openb-pod-3050,4000,30517,1,230
openb-pod-3051,15400,51200,0,0
openb-pod-3052,14900,73728,1,1000
openb-pod-3053,15400,51200,0,0
openb-pod-3054,15700,58368,1,1000
openb-pod-3055,11400,48128,1,1000
openb-pod-3056,11400,48128,1,1000
openb-pod-3057,11400,48128,1,1000
openb-pod-3058,8000,30517,1,470
openb-pod-3059,11400,48128,1,1000
openb-pod-3060,11400,48128,1,1000
openb-pod-3061,11400,48128,1,1000
openb-pod-3062,12000,16000,1,1000
openb-pod-3063,11400,48128,1,1000
openb-pod-3064,11400,48128,1,1000
openb-pod-3065,11400,48128,1,1000
openb-pod-3066,11400,48128,1,1000
openb-pod-3067,15400,51200,0,0
openb-pod-3068,32000,49152,0,0
openb-pod-3069,32000,49152,0,0
openb-pod-3070,11908,47104,1,1000
openb-pod-3071,32000,49152,0,0
openb-pod-3072,11400,48128,1,1000
openb-pod-3073,18708,64512,1,1000
openb-pod-3074,16000,32768,1,1000
openb-pod-3075,12000,47104,1,1000
openb-pod-3076,11400,48128,1,1000
openb-pod-3077,11400,48128,1,1000
openb-pod-3078,11400,48128,1,1000
openb-pod-3079,11400,48128,1,1000
openb-pod-3080,11400,48128,1,1000
openb-pod-3081,11400,48128,1,1000
openb-pod-3082,15400,51200,0,0
openb-pod-3083,3152,5600,1,810
openb-pod-3084,3152,5600,1,810
openb-pod-3085,3152,5600,1,810
openb-pod-3086,8000,16384,1,1000
openb-pod-3087,3152,5600,1,810
openb-pod-3088,11400,48128,1,1000
openb-pod-3089,11400,48128,1,1000
openb-pod-3090,6000,6144,1,460
openb-pod-3091,3152,5600,1,810
openb-pod-3092,3152,5600,1,810
openb-pod-3093,3152,5600,1,810
openb-pod-3094,3152,5600,1,810
openb-pod-3095,3152,5600,1,810
openb-pod-3096,3152,5600,1,810
openb-pod-3097,12500,57344,0,0
openb-pod-3098,3152,5600,1,810
openb-pod-3099,3152,5600,1,810
openb-pod-3100,3152,5600,1,810
openb-pod-3101,11400,48128,1,1000
openb-pod-3102,3152,5600,1,810
openb-pod-3103,3152,5600,1,810
openb-pod-3104,3152,5600,1,810
openb-pod-3105,3152,5600,1,810
openb-pod-3106,12000,24576,1,1000
openb-pod-3107,3152,5600,1,810
openb-pod-3108,3152,5600,1,810
openb-pod-3109,8000,30517,0,0
openb-pod-3110,3152,5600,1,810
openb-pod-3111,3152,5600,1,810
openb-pod-3112,3152,5600,1,810
openb-pod-3113,3152,5600,1,810
openb-pod-3114,3152,5600,1,810
openb-pod-3115,3152,5600,1,810
openb-pod-3116,16500,51200,0,0
openb-pod-3117,4000,24576,1,1000
openb-pod-3118,3152,5600,1,810
openb-pod-3119,3152,5600,1,810
openb-pod-3120,11400,48128,1,1000
openb-pod-3121,3152,5600,1,810
openb-pod-3122,11908,47104,1,470
openb-pod-3123,11908,47104,1,650
openb-pod-3124,12000,16384,1,1000
openb-pod-3125,3152,5600,1,810
openb-pod-3126,8000,16384,1,1000
openb-pod-3127,3152,5600,1,810
openb-pod-3128,8000,16384,1,1000
openb-pod-3129,88000,327680,8,1000
openb-pod-3130,11400,48128,1,1000
openb-pod-3131,4000,24576,1,1000
openb-pod-3132,3152,5600,1,810
openb-pod-3133,3152,5600,1,810
openb-pod-3134,88000,327680,8,1000
openb-pod-3135,16000,32768,1,1000
openb-pod-3136,15400,51200,0,0
openb-pod-3137,3152,5600,1,810
openb-pod-3138,4000,32768,1,1000
openb-pod-3139,3152,5600,1,810
openb-pod-3140,3152,5600,1,810
openb-pod-3141,88000,327680,8,1000
openb-pod-3142,15400,51200,0,0
openb-pod-3143,11900,77824,1,1000
openb-pod-3144,3152,5600,1,810
openb-pod-3145,3152,5600,1,810
openb-pod-3146,3152,5600,1,810
openb-pod-3147,6000,8192,1,460
openb-pod-3148,11908,47104,1,650
openb-pod-3149,11908,47104,1,650
openb-pod-3150,3152,5600,1,810
openb-pod-3151,3152,5600,1,810
openb-pod-3152,12500,57344,0,0
openb-pod-3153,11400,48128,1,1000
openb-pod-3154,3152,5600,1,810
openb-pod-3155,3152,5600,1,810
openb-pod-3156,8000,32768,1,1000
openb-pod-3157,11400,48128,1,1000
openb-pod-3158,3152,5600,1,810
openb-pod-3159,3152,5600,1,810
openb-pod-3160,3152,5600,1,810
openb-pod-3161,9810,41560,1,1000
openb-pod-3162,9810,41560,1,1000
openb-pod-3163,9810,41560,1,1000
openb-pod-3164,6000,8192,1,460
openb-pod-3165,11908,47104,1,650
openb-pod-3166,12000,24576,1,1000
openb-pod-3167,3152,5600,1,810
openb-pod-3168,11908,47104,1,650
openb-pod-3169,3152,5600,1,810
openb-pod-3170,11400,48128,1,1000
openb-pod-3171,11400,48128,1,1000
openb-pod-3172,3152,5600,1,810
openb-pod-3173,11400,48128,1,1000
openb-pod-3174,11400,48128,1,1000
openb-pod-3175,3152,5600,1,810
openb-pod-3176,11400,48128,1,1000
openb-pod-3177,3152,5600,1,810
openb-pod-3178,3152,5600,1,810
openb-pod-3179,11400,48128,1,1000
openb-pod-3180,32000,49152,0,0
openb-pod-3181,16200,66560,2,1000
openb-pod-3182,15700,58368,1,1000
openb-pod-3183,3152,5600,1,810
openb-pod-3184,15700,58368,1,1000
openb-pod-3185,3152,5600,1,810
openb-pod-3186,11908,47104,1,650
openb-pod-3187,3152,5600,1,810
openb-pod-3188,32000,49152,0,0
openb-pod-3189,32000,49152,0,0
openb-pod-3190,32000,49152,0,0
openb-pod-3191,12500,57344,0,0
openb-pod-3192,15400,51200,0,0
openb-pod-3193,15400,51200,0,0
openb-pod-3194,3152,5600,1,810
openb-pod-3195,15700,58368,1,1000
openb-pod-3196,12500,57344,0,0
openb-pod-3197,64200,263168,8,1000
openb-pod-3198,3152,5600,1,810
openb-pod-3199,3152,5600,1,810
openb-pod-3200,3152,5600,1,810
openb-pod-3201,3152,5600,1,810
openb-pod-3202,3152,5600,1,810
openb-pod-3203,3152,5600,1,810
openb-pod-3204,4000,31250,1,1000
openb-pod-3205,3152,5600,1,810
openb-pod-3206,11400,48128,1,1000
openb-pod-3207,3152,5600,1,810
openb-pod-3208,3152,5600,1,810
openb-pod-3209,11400,48128,1,1000
openb-pod-3210,3152,5600,1,810
openb-pod-3211,3152,5600,1,810
openb-pod-3212,3152,5600,1,810
openb-pod-3213,12000,15360,1,1000
openb-pod-3214,3152,5600,1,810
openb-pod-3215,11900,77824,1,1000
openb-pod-3216,11908,47104,1,650
openb-pod-3217,11908,47104,1,650
openb-pod-3218,11908,47104,1,650
openb-pod-3219,3152,5600,1,810
openb-pod-3220,3152,5600,1,810
openb-pod-3221,3152,5600,1,810
openb-pod-3222,3152,5600,1,810
openb-pod-3223,3152,5600,1,810
openb-pod-3224,3152,5600,1,810
openb-pod-3225,3152,5600,1,810
openb-pod-3226,3152,5600,1,810
openb-pod-3227,3152,5600,1,810
openb-pod-3228,3152,5600,1,810
openb-pod-3229,3152,5600,1,810
openb-pod-3230,11400,48128,1,1000
openb-pod-3231,3152,5600,1,810
openb-pod-3232,3152,5600,1,810
openb-pod-3233,9810,41560,1,1000
openb-pod-3234,11908,47104,1,470
openb-pod-3235,8000,30517,1,470
openb-pod-3236,15700,58368,1,1000
openb-pod-3237,16000,65536,1,1000
openb-pod-3238,3152,5600,1,810
openb-pod-3239,15700,58368,1,1000
openb-pod-3240,3152,5600,1,810
openb-pod-3241,11400,48128,1,1000
openb-pod-3242,12500,57344,0,0
openb-pod-3243,3152,5600,1,810
openb-pod-3244,8000,16384,1,1000
openb-pod-3245,3152,5600,1,810
openb-pod-3246,3152,5600,1,810
openb-pod-3247,3152,5600,1,810
openb-pod-3248,3152,5600,1,810
